"date","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45","peak_dis.46","peak_dis.47","peak_dis.48","peak_dis.49","peak_dis.50","peak_dis.51","peak_dis.52","peak_dis.53","peak_dis.54","peak_dis.55","peak_dis.56","peak_dis.57","peak_dis.58","peak_dis.59","peak_dis.60","peak_dis.61","peak_dis.62","peak_dis.63","peak_dis.64","peak_dis.65","peak_dis.66","peak_dis.67","peak_dis.68","peak_dis.69","peak_dis.70","peak_dis.71","peak_dis.72","peak_dis.73","peak_dis.74","peak_dis.75","peak_dis.76","peak_dis.77","peak_dis.78","peak_dis.79","peak_dis.80","peak_dis.81","peak_dis.82","peak_dis.83","peak_dis.84","peak_dis.85","peak_dis.86","peak_dis.87","peak_dis.88","peak_dis.89","peak_dis.90"
2016-01-11 10:00:00,79285,71740.75,73633.25,73526.75,72535.25,59679.75,56458.5,71291.25,71546,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75
2016-01-12 17:00:00,74867.25,73633.25,73526.75,72535.25,59679.75,56458.5,71291.25,71546,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285
2016-01-13 17:00:00,75190.75,73526.75,72535.25,59679.75,56458.5,71291.25,71546,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25
2016-01-14 18:00:00,74703.25,72535.25,59679.75,56458.5,71291.25,71546,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75
2016-01-15 11:00:00,74677.25,59679.75,56458.5,71291.25,71546,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25
2016-01-16 18:00:00,64550.5,56458.5,71291.25,71546,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25
2016-01-17 18:00:00,61811.5,71291.25,71546,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5
2016-01-18 18:00:00,76541.5,71546,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5
2016-01-19 18:00:00,77175.25,71049.75,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5
2016-01-20 18:00:00,76147.5,70467.75,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25
2016-01-21 18:00:00,76340,69386.75,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5
2016-01-22 08:00:00,75204.25,58849.25,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5,76340
2016-01-23 18:00:00,64784.5,57309,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5,76340,75204.25
2016-01-24 18:00:00,61396.5,71307.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5,76340,75204.25,64784.5
2016-01-25 18:00:00,74068.75,72197.75,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5,76340,75204.25,64784.5,61396.5
2016-01-26 18:00:00,73942.5,72495.75,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5,76340,75204.25,64784.5,61396.5,74068.75
2016-01-27 18:00:00,74231,71661,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5,76340,75204.25,64784.5,61396.5,74068.75,73942.5
2016-01-28 18:00:00,73692.5,70429.5,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5,76340,75204.25,64784.5,61396.5,74068.75,73942.5,74231
2016-01-29 18:00:00,72917.25,59393.25,57212,71716.75,72038.5,71886.75,71466.5,70382.75,61336,57768.25,72689.75,72940.75,71932,72363.75,73359.25,61580.5,59143.75,72934.25,74479.25,73010.25,74949,73211.25,62794.75,59803,75636.5,77516.5,75992.25,75298.5,73345.5,63802.5,61791,75375,74946.25,74920.5,74310.5,73912.75,63165.5,59926.25,74908.5,75330.75,74793,75818.5,74907.25,61946.5,59650,74400.5,74068.25,74239.75,71596,69813,60622.75,57078.5,68340.75,66429.25,63807,54112.75,50416,51186.25,53103,60857.75,59808.5,60990,56310.5,52797.25,60431.25,57888.5,70768.25,71862.75,68980.5,74199.5,71473.25,62274,59470.75,79285,74867.25,75190.75,74703.25,74677.25,64550.5,61811.5,76541.5,77175.25,76147.5,76340,75204.25,64784.5,61396.5,74068.75,73942.5,74231,73692.5
